IT,BMLUIT3L123,"BANCA DEL MONTE DI LUCCA"
IT,BMLUIT3L108,"BANCA DEL MONTE DI LUCCA"
IT,BMLUIT3L118,"BANCA DEL MONTE DI LUCCA"
IT,BMLUIT3L119,"BANCA DEL MONTE DI LUCCA"
IT,BMLUIT3L121,"BANCA DEL MONTE DI LUCCA"
IT,BMLUIT3L103,"BANCA DEL MONTE DI LUCCA"
IT,BMLUIT3L117,"BANCA DEL MONTE DI LUCCA"
IT,BMLUIT3L128,"BANCA DEL MONTE DI LUCCA"
IT,BMLUIT3L105,"BANCA DEL MONTE DI LUCCA"
IT,BMLUIT3L102,"BANCA DEL MONTE DI LUCCA"
IT,ICRAITR1916,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITR1913,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITR1919,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITR1918,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITRR910,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITR1911,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITR1912,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITR1915,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITR1917,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITR1914,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,ICRAITR1920,"BANCA DEL MUGELLO CREDITO COOPERATIVO SOCIETA'    COOPERATIVA"
IT,BDCPITT1087,"BANCA DEL PIEMONTE"
IT,BDCPITT1061,"BANCA DEL PIEMONTE"
IT,BDCPITT1085,"BANCA DEL PIEMONTE"
IT,BDCPITT1025,"BANCA DEL PIEMONTE"
IT,BDCPITT1086,"BANCA DEL PIEMONTE"
IT,BDCPITT1031,"BANCA DEL PIEMONTE"
IT,BDCPITT1029,"BANCA DEL PIEMONTE"
IT,BDCPITT1046,"BANCA DEL PIEMONTE"
IT,BDCPITT1051,"BANCA DEL PIEMONTE"
IT,BDCPITT1040,"BANCA DEL PIEMONTE"
IT,BDCPITT1037,"BANCA DEL PIEMONTE"
IT,BDCPITT1022,"BANCA DEL PIEMONTE"
IT,BDCPITT1024,"BANCA DEL PIEMONTE"
IT,BDCPITT1072,"BANCA DEL PIEMONTE"
IT,BDCPITT1080,"BANCA DEL PIEMONTE"
IT,BDCPITT1039,"BANCA DEL PIEMONTE"
IT,BDCPITT1083,"BANCA DEL PIEMONTE"
IT,BDCPITT1043,"BANCA DEL PIEMONTE"
IT,BDCPITT1063,"BANCA DEL PIEMONTE"
IT,BDCPITT1034,"BANCA DEL PIEMONTE"
IT,BDCPITT1026,"BANCA DEL PIEMONTE"
IT,BDCPITT1076,"BANCA DEL PIEMONTE"
IT,BDCPITT1032,"BANCA DEL PIEMONTE"
IT,BDCPITT1047,"BANCA DEL PIEMONTE"
IT,BDCPITT1071,"BANCA DEL PIEMONTE"
IT,BDCPITT1081,"BANCA DEL PIEMONTE"
IT,BDCPITT1075,"BANCA DEL PIEMONTE"
IT,BDCPITT1062,"BANCA DEL PIEMONTE"
IT,BDCPITT1060,"BANCA DEL PIEMONTE"
IT,BDCPITT1064,"BANCA DEL PIEMONTE"
IT,BDCPITT1066,"BANCA DEL PIEMONTE"
IT,BDCPITT1044,"BANCA DEL PIEMONTE"
IT,BDCPITT1035,"BANCA DEL PIEMONTE"
IT,BDCPITT1073,"BANCA DEL PIEMONTE"
IT,BDCPITT1038,"BANCA DEL PIEMONTE"
IT,BDCPITT1027,"BANCA DEL PIEMONTE"
IT,BDCPITT1033,"BANCA DEL PIEMONTE"
IT,BDCPITT1070,"BANCA DEL PIEMONTE"
IT,BDCPITT1084,"BANCA DEL PIEMONTE"
IT,BDCPITT1052,"BANCA DEL PIEMONTE"
IT,BDCPITT1030,"BANCA DEL PIEMONTE"
IT,BDCPITT1082,"BANCA DEL PIEMONTE"
IT,BDCPITT1074,"BANCA DEL PIEMONTE"
IT,BDCPITT1013,"BANCA DEL PIEMONTE"
IT,BDCPITT1059,"BANCA DEL PIEMONTE"
IT,BDCPITT1011,"BANCA DEL PIEMONTE"
IT,BDCPITT1010,"BANCA DEL PIEMONTE"
IT,BDCPITT1020,"BANCA DEL PIEMONTE"
IT,BDCPITT1012,"BANCA DEL PIEMONTE"
IT,BDCPITT1058,"BANCA DEL PIEMONTE"
IT,BDCPITT1021,"BANCA DEL PIEMONTE"
IT,BDCPITT1023,"BANCA DEL PIEMONTE"
IT,BDCPITT1014,"BANCA DEL PIEMONTE"
IT,BDCPITT1015,"BANCA DEL PIEMONTE"
IT,BDCPITT1016,"BANCA DEL PIEMONTE"
IT,BDCPITT1017,"BANCA DEL PIEMONTE"
IT,BDCPITT1018,"BANCA DEL PIEMONTE"
IT,BDCPITT1019,"BANCA DEL PIEMONTE"
IT,BDCPITTT,"BANCA DEL PIEMONTE"
IT,BDCPITT1036,"BANCA DEL PIEMONTE"
IT,BDCPITT1065,"BANCA DEL PIEMONTE"
IT,BDCPITT1028,"BANCA DEL PIEMONTE"
IT,BDCPITT1041,"BANCA DEL PIEMONTE"
IT,SUDNITN1,"BANCA DEL SUD SPA"
IT,ICRAITR1MJ6,"BANCA DEL VALDARNO CREDITO COOPERATIVO"
IT,ICRAITR1MJ8,"BANCA DEL VALDARNO CREDITO COOPERATIVO"
IT,ICRAITR1MJ1,"BANCA DEL VALDARNO CREDITO COOPERATIVO"
IT,ICRAITR1MJ5,"BANCA DEL VALDARNO CREDITO COOPERATIVO"
IT,ICRAITR1MJ2,"BANCA DEL VALDARNO CREDITO COOPERATIVO"
IT,ICRAITR1MJ3,"BANCA DEL VALDARNO CREDITO COOPERATIVO"
IT,ICRAITR1MJ4,"BANCA DEL VALDARNO CREDITO COOPERATIVO"
IT,ICRAITR1MJ7,"BANCA DEL VALDARNO CREDITO COOPERATIVO SOCIETA'   COOPERATIVA"
IT,ICRAITRRMJ0,"BANCA DEL VALDARNO CREDITO COOPERATIVO SOCIETA'   COOPERATIVA"
IT,ICRAITRRV00,"BANCA DEL VOMANO BANCA DI CREDITO COOP. SCPA"
IT,ICRAITR1U53,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA COOPERATIVA"
IT,ICRAITR1U52,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA COOPERATIVA"
IT,ICRAITR1U51,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA COOPERATIVA"
IT,ICRAITR1U54,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA COOPERATIVA"
IT,ICRAITR1U4Q,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA' COOPERATIVA"
IT,ICRAITR1U4P,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA' COOPERATIVA"
IT,ICRAITRRU40,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA' COOPERATIVA"
IT,ICRAITR1U4K,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA' COOPERATIVA"
IT,ICRAITR1U4S,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA' COOPERATIVA"
IT,ICRAITR1U4J,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA' COOPERATIVA"
IT,ICRAITR1U4R,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA' COOPERATIVA"
IT,ICRAITR1U4X,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COO PERATIVA"
IT,ICRAITR1U4Z,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COO PERATIVA"
IT,ICRAITR1U4V,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U41,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U42,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U43,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U44,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U45,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U46,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4U,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U47,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U48,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4B,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U49,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4W,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4T,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4C,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4D,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4E,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4G,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4H,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4I,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4L,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4M,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4N,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4O,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1U4F,"BANCA DELLA MARCA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1HOA,"BANCA DELLA MAREMMA CREDITO COOPERATIVO DI        GROSSETO SOC. COOP"
IT,ICRAITR1HO5,"BANCA DELLA MAREMMA CREDITO COOPERATIVO DI        GROSSETO SOC. COOP."
IT,ICRAITR1HO3,"BANCA DELLA MAREMMA CREDITO COOPERATIVO DI        GROSSETO SOC. COOP."
IT,ICRAITR1HO4,"BANCA DELLA MAREMMA CREDITO COOPERATIVO DI        GROSSETO SOC. COOP."
IT,ICRAITR1HO6,"BANCA DELLA MAREMMA CREDITO COOPERATIVO DI        GROSSETO SOC. COOP."
IT,ICRAITR1HO1,"BANCA DELLA MAREMMA CREDITO COOPERATIVO DI        GROSSETO SOC. COOP."
IT,ICRAITR1HO9,"BANCA DELLA MAREMMA CREDITO COOPERATIVO DI        GROSSETO SOC. COOP."
IT,ICRAITR1HO2,"BANCA DELLA MAREMMA CREDITO COOPERATIVO DI        GROSSETO SOC. COOP."
IT,BTERITM1,"BANCA DELLA NUOVA TERRA S.P.A."
IT,PRACIT31,"BANCA DELLA PROVINCIA DI MACERATA SPA"
IT,ICRAITRREB0,"BANCA DELLA VALSASSINA CRED. COOP. SOC. COOP"
IT,ICRAITR1EB7,"BANCA DELLA VALSASSINA CRED. COOP. SOC. COOP"
IT,ICRAITR1EB1,"BANCA DELLA VALSASSINA CRED. COOP. SOC. COOP."
IT,ICRAITR1EB2,"BANCA DELLA VALSASSINA CRED. COOP. SOC. COOP."
IT,ICRAITR1EB6,"BANCA DELLA VALSASSINA CRED. COOP. SOC. COOP."
IT,ICRAITR1EB3,"BANCA DELLA VALSASSINA CRED. COOP. SOC. COOP."
IT,ICRAITR1EB5,"BANCA DELLA VALSASSINA CRED. COOP. SOC. COOP."
IT,ICRAITR1EC4,"BANCA DELLA VALSASSINA CRED.COOP. SOC.COOP"
IT,ICRAITR1EC3,"BANCA DELLA VALSASSINA CRED.COOP. SOC.COOP"
IT,ICRAITR1EB8,"BANCA DELLA VALSASSINA CRED.COOP. SOC.COOP"
IT,ICRAITR1EC2,"BANCA DELLA VALSASSINA CRED.COOP. SOC.COOP"
IT,ICRAITR1EC1,"BANCA DELLA VALSASSINA CRED.COOP. SOC.COOP"
IT,ICRAITR1EB9,"BANCA DELLA VALSASSINA CRED.COOP. SOC.COOP"
IT,ICRAITRRLF0,"BANCA DELL'ADDA CREDITO COOPERATIVO SOCIETA' COOPERATIVA A R.L."
IT,IBSPIT3P921,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P755,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P835,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P108,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P524,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PK99,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PK45,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PB12,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P895,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P699,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PC18,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P782,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PC19,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P763,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P271,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P270,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PK30,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P897,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P896,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PI49,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P759,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PK86,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P823,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P944,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PCMU,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P753,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P913,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P464,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P932,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PI47,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PREC,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P670,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P272,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P695,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P911,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P884,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P858,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PB99,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PC00,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PK52,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P465,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P696,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PI48,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P240,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PC20,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P875,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PB77,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P005,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PC13,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3PC09,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P702,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P750,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P868,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P789,"BANCA DELL'ADRIATICO SPA"
IT,IBSPIT3P599,"BANCA DELL'ADRIATICO SPA"
IT,ICRAITRRTC0,"BANCA DELL'ALTA MURGIA CREDITO COOPERATIVO SOCIETA' COOPERATIVA"
IT,ICRAITR1TC1,"BANCA DELL'ALTA MURGIA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,ICRAITR1TC2,"BANCA DELL'ALTA MURGIA CREDITO COOPERATIVO SOCIETA'COOPERATIVA"
IT,BAMAIT3A231,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A121,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A146,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A175,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31104,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31123,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31124,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A067,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31064,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31117,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A275,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A311,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31125,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A126,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31127,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3126A,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A309,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31140,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31232,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31010,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31011,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A169,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31314,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31198,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31119,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A072,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A063,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31312,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31130,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31060,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31315,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31170,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31185,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31150,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A288,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31317,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31317,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31085,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31298,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3189A,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A230,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A257,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31012,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31122,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A013,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A074,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A233,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A221,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A136,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A128,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31292,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31101,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31A18,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31318,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31319,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A320,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31321,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31A24,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31A24,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31324,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31017,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A133,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A112,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31325,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A268,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A327,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A148,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A193,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31019,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31131,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A021,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31016,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31065,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A066,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31091,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31107,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A020,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A147,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A151,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31330,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A022,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31120,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31023,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A332,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A061,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3133A,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A333,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31108,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31105,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31144,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31139,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31168,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A256,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A249,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31118,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A088,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A179,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31024,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31336,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31025,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A090,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A192,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A250,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A086,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A171,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31271,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A234,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A222,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31A22,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A293,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31137,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31092,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A142,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A078,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31026,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31238,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A180,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31155,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A305,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31306,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31308,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31307,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31304,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A277,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31110,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3AJES,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3AINT,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31A06,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A301,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3ASCO,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3ASRC,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A145,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A197,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A186,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A068,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A027,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31258,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3ARAC,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A004,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31006,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31005,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31002,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31003,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31007,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31008,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31009,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A001,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A398,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A264,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31A42,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31339,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31109,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31375,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A028,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31289,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A223,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A029,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31342,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A272,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31A45,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A345,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A070,"BANCA DELLE MARCHE SPA"
IT,BAMAIT31B18,"BANCA DELLE MARCHE SPA"
IT,BAMAIT3A033,"BANCA DELLE MARCHE SPA"
